,Class,Entropy,Skewness,Kurtosis,Contrast,Energy,Homogeneity,Dissimilarity,Correlation
0,1,7.290915756340019,0.0775525040304464,0.0775525040304464,5.384356653620352,0.05848253446460988,0.6157573667707005,1.1990811521526419,0.9991668584720266
1,1,6.296165197668293,-2.613386864679314,-2.613386864679314,38.7597235812133,0.07608202074828672,0.6068269809415291,1.78198385518591,0.9859391792442915
2,1,6.720482515506876,-0.598264647886218,-0.598264647886218,15.910557577054796,0.05467142013770697,0.5798606786509248,1.53784323018591,0.9914057518335498
3,1,6.878264525248042,-0.3554314889105531,-0.3554314889105531,19.87475920376712,0.046742502154423736,0.5293064428748886,1.8215241254892367,0.9908978750786414
4,1,6.658329985841899,-1.8278040624134586,-1.8278040624134586,19.003141817514678,0.05994129765942335,0.5982623894717668,1.4806216364970646,0.9947178016613837
5,1,6.883601566939223,-1.1958826390292665,-1.1958826390292665,40.45374419031311,0.05050576331796138,0.5142427997859363,2.336770731409002,0.9887869725108311
6,1,6.7432057357249,-0.5660323738495562,-0.5660323738495562,16.527596012720156,0.05214575708357868,0.5694515487859073,1.6043832558708415,0.9904010489682435
7,1,7.022923361442591,-1.5042857081172445,-1.5042857081172445,36.942659919275926,0.046297341188017725,0.5354379966234543,2.113579378669276,0.9912558062423908
8,1,6.983294462595017,-1.2921284104380573,-1.2921284104380573,41.84065404843444,0.04956090356063853,0.5603606058411429,2.1772183830724066,0.9905503233768338
9,1,6.128811556020219,-1.9880188377406018,-1.9880188377406018,42.764050269080236,0.1132781204468307,0.7203115953450812,1.4489664872798436,0.9911365381278663
10,1,6.9935299258622425,-1.109252207664353,-1.109252207664353,17.23305253180039,0.05951686135089765,0.6295207513860857,1.4501972235812133,0.9964235988677212
11,1,6.844043830636456,-1.2381211681366306,-1.2381211681366306,13.576791065313111,0.06345741390364197,0.6474277672030188,1.304477281066536,0.9967571432004518
12,1,6.8544322551665875,-1.4828228087289603,-1.4828228087289603,43.5951450892857,0.047234931837415714,0.5230641832646311,2.1746537120841487,0.9872503364637636
13,1,7.012949297427433,-1.3010319758485291,-1.3010319758485291,26.055413710861053,0.051677503236136395,0.5852283672326304,1.7723443615459882,0.9943683860349185
14,1,7.053439740351025,-1.3564831357907166,-1.3564831357907166,49.24601730675146,0.0480395004207825,0.5657472939302681,2.2722220523483365,0.9890828363842605
15,1,6.964019055937691,-1.3554489493766952,-1.3554489493766952,23.28192652274951,0.05036021194324361,0.5839535840970227,1.748650776663405,0.9943742967320367
16,1,6.903747214477174,-1.0941184476505794,-1.0941184476505794,18.02200036692759,0.05809736702081028,0.6319135461127969,1.4296416340508806,0.9940163711061676
17,1,6.760475776380446,-1.237024062939427,-1.237024062939427,15.553835157778861,0.07115822492692882,0.6530628722016077,1.320530363258317,0.9949070332551091
18,1,6.7165566551906855,0.034791238100080855,0.034791238100080855,12.64440511863992,0.053252931434772596,0.5860438974581786,1.5262391450587085,0.991747102498439
19,1,6.7261176344052895,-0.5422757278341814,-0.5422757278341814,10.817919826320937,0.05528366802080132,0.6079263466744704,1.3715676981409,0.993316361399344
20,1,6.528941926084385,-0.6457329511947639,-0.6457329511947639,10.91332864481409,0.06457952668882709,0.6165405064614474,1.323752446183953,0.9913945534802083
21,1,6.712472961222434,-1.8874104159353136,-1.8874104159353136,27.596750397504888,0.059698010262930666,0.5943146818324887,1.663049626956947,0.9916523949202725
22,1,6.571113611650332,-2.3162005852317145,-2.3162005852317145,65.72651663405087,0.0600812268493736,0.5766804527089902,2.16503332925636,0.9746593358611491
23,1,6.732430932868947,-1.637312229305716,-1.637312229305716,46.73531907411936,0.05201441638490944,0.558637792828355,1.9744641328277885,0.9856188050746947
24,1,7.278020460210088,-0.27456767910562285,-0.27456767910562285,34.57690955234833,0.1172611575716421,0.5290928386807958,1.9750336350293543,0.9959808375865534
25,1,6.753803005599136,-0.6624568388135855,-0.6624568388135855,11.96530623165362,0.05799473189320941,0.6103965345375415,1.3857135212818,0.9933349053757367
26,1,7.081779782858261,-0.9156032903879445,-0.9156032903879445,8.154816689090017,0.05301972949697754,0.5801570920430231,1.4216800697162426,0.9980088863544417
27,1,6.5865023355726215,-1.4088056565213936,-1.4088056565213936,9.200522107387474,0.06855146630615935,0.6585194153530328,1.1370818554305282,0.9951840950902907
28,1,6.70657982791563,-1.4869573351499619,-1.4869573351499619,21.017536081213304,0.06561660562970369,0.6266080568619924,1.4761879280821917,0.9943816245332507
29,1,6.827332270497167,-1.391289231095843,-1.391289231095843,15.428101302592951,0.05664539702114395,0.587569646328396,1.5839385090508806,0.9962668320248583
30,1,6.86434287083547,-1.7916409711495227,-1.7916409711495227,34.720408818493155,0.05666437100003972,0.5555529170779121,2.0140426247553815,0.9914601486821981
31,1,6.669802932323252,-1.5759856371350875,-1.5759856371350875,15.096452268835616,0.0654014860109615,0.650108415319837,1.2848237218688843,0.9940918810179025
32,1,6.176266509297331,-1.305352740765948,-1.305352740765948,10.817216548434441,0.0829528975538133,0.6534889444802058,1.2282366071428572,0.9885440897612688
33,1,6.606344046404307,-0.5228746531825911,-0.5228746531825911,12.689628944471622,0.06106822504077667,0.6094923414648309,1.365272596624266,0.991849113267583
34,1,6.438002866282637,-2.331548675872907,-2.331548675872907,31.601424902152644,0.06612828184291078,0.5847161010014365,1.7111209637964775,0.9897440947011454
35,1,6.724679949940305,-0.9096721605217053,-0.9096721605217053,11.22042028498043,0.05766652977922597,0.6175481345837018,1.3389684748043051,0.9941930964995638
36,1,6.7797889576085195,-0.9760596202827182,-0.9760596202827182,14.848091976516633,0.05145099259921011,0.5730202875384474,1.5658635029354206,0.993468107500734
